하늘 님과 카카오톡 대화
저장한 날짜 : 2026년 8월 4일 오전 11:00

2025년 1월 7일 오후 4:01, 민서 : 아 그래?
2025년 8월 27일 오후 5:17, 민서 : 주말에 뭐 할지 정했어? 나는 그냥 집에서 쉬는 것도 괜찮을 것 같은데
2025년 8월 27일 오후 5:18, 민서 : 그래
2025년 8월 30일 오후 4:01, 하늘 : 오늘 좀 힘들었어
2025년 8월 30일 오후 4:24, 민서 : 응
2025년 8월 30일 오후 4:29, 민서 : 사진
2025년 8월 30일 오후 4:30, 민서 : 오늘 회의가 두 시간이나 늘어져서 점심을 세 시에 먹었어 진짜 배고팠어
2025년 8월 30일 오후 4:48, 하늘 : 아침에 지하철이 멈춰서 한참 서 있었어 결국 택시 타고 갔는데 지각했어
2025년 8월 30일 오후 4:52, 하늘 : 조금만 기다려줘
2025년 8월 30일 오후 4:57, 하늘 : 사진
2025년 8월 30일 오후 5:40, 민서 : ㅇㅇ
2025년 8월 30일 오후 5:46, 민서 : 굿
2025년 8월 30일 오후 5:51, 민서 : 어제 그 카페 다시 가봤는데 자리가 없어서 그냥 편의점에서 커피 사왔어
